encounter_timestamp,park_area_id,park_district,park_borough,patroncount,in_playground,action_taken,amenity
04/28/2020 02:00:50 PM,X010A,X-06,Bronx,10,false,Approached the crowd; they complied with instructions,Bench/sitting area
04/28/2020 01:59:58 PM,B007,B-11,Brooklyn,50,false,Did not approach the crowd; the crowd remains,Walking path
04/28/2020 01:50:11 PM,Q004-ZN01,Q-01,Queens,150,false,Did not approach the crowd; the crowd remains,Track/field area
04/28/2020 01:25:42 PM,X039-ZN19,X-15A,Bronx,1000,false,Did not approach the crowd; the crowd remains,Walking path
04/28/2020 01:21:34 PM,B192,B-10,Brooklyn,1,false,Did not approach the crowd; the crowd remains,Playground
04/28/2020 01:08:54 PM,M399,M-04,Manhattan,8,false,Approached the crowd; they complied with instructions,Bench/sitting area
04/28/2020 01:03:18 PM,B252,B-13,Brooklyn,1,false,Did not approach the crowd; the crowd remains,Playground
04/28/2020 12:43:36 PM,B251,B-15,Brooklyn,200,false,Did not approach the crowd; the crowd remains,Bench/sitting area
04/28/2020 12:40:07 PM,Q465,Q-01,Queens,75,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/28/2020 12:36:06 PM,M081,M-08,Manhattan,200,false,Did not approach the crowd; the crowd remains,Walking path
04/28/2020 12:32:09 PM,B066,B-10,Brooklyn,6,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/28/2020 12:31:25 PM,B052,B-10,Brooklyn,5,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/28/2020 12:26:38 PM,B129,B-13,Brooklyn,4,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/28/2020 12:26:02 PM,M144,M-03,Manhattan,55,false,Approached the crowd; they ignored the employee,Track/field area
04/28/2020 12:24:48 PM,M029-01,M-12,Manhattan,6,true,Did not approach the crowd; the crowd remains,Playground
04/28/2020 12:19:23 PM,B169,B-13,Brooklyn,200,false,Did not approach the crowd; the crowd remains,Walking path
04/28/2020 12:17:57 PM,B125,B-13,Brooklyn,13,false,Did not approach the crowd; the crowd remains,Walking path
04/28/2020 12:16:44 PM,B080,B-13,Brooklyn,3,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/28/2020 12:12:31 PM,M022,M-04,Manhattan,1,false,Approached the crowd; they complied with instructions,Handall court
04/28/2020 12:08:46 PM,M376,M-14,Manhattan,70,false,Did not approach the crowd; the crowd remains,Walking path
04/28/2020 12:03:05 PM,Q004-ZN01,Q-01,Queens,100,false,Did not approach the crowd; the crowd remains,Track/field area
04/28/2020 12:02:37 PM,Q004-ZN01,Q-01,Queens,100,false,Approached the crowd; they ignored the employee,Soccer field
04/28/2020 11:59:17 AM,M071-03,M-14,Manhattan,100,false,Approached the crowd; they ignored the employee,Walking path
04/27/2020 06:17:53 PM,X255,X-02,Bronx,19,false,Approached the crowd; they complied with instructions,Bench/sitting area
04/27/2020 05:17:49 PM,R106,R-03,Staten Island,4,false,Approached the crowd; they complied with instructions,Walking path
04/27/2020 04:23:12 PM,M011,M-04,Manhattan,2,false,Did not approach the crowd; the crowd remains,Adult fitness equipment
04/27/2020 04:08:21 PM,M011,M-04,Manhattan,12,false,Did not approach the crowd; the crowd remains,Track/field area
04/27/2020 02:11:40 PM,X039-ZN11,X-15A,Bronx,30,false,Approached the crowd; they ignored the employee,Open field/multi-purpose play area
04/27/2020 12:02:07 PM,B214-01,B-05,Brooklyn,20,true,Did not approach the crowd; the crowd remains,Playground
04/27/2020 12:00:33 PM,Q051,Q-12,Queens,12,false,Approached the crowd; they ignored the employee,Adult fitness equipment
04/27/2020 11:54:06 AM,X002-ZN01,X-14,Bronx,5,false,Did not approach the crowd; the crowd remains,Bench/sitting area
04/27/2020 11:04:32 AM,M144,M-03,Manhattan,10,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
04/26/2020 03:32:56 PM,X011-ZN01,X-06,Bronx,7,false,Approached the crowd; they complied with instructions,Walking path
04/26/2020 02:08:10 PM,X011,X-06,Bronx,5,false,Approached the crowd; they complied with instructions,Walking path
04/26/2020 01:32:58 PM,X010-01,X-03,Bronx,3,false,Approached the crowd; they complied with instructions,Bench/sitting area
04/26/2020 12:24:29 PM,M353,M-14,Manhattan,4,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/26/2020 11:59:34 AM,M071-ZN01,M-14,Manhattan,6,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
04/26/2020 11:28:12 AM,X011-ZN02,X-06,Bronx,4,false,Approached the crowd; they complied with instructions,Walking path
04/26/2020 10:20:04 AM,X011,X-06,Bronx,6,false,Approached the crowd; they complied with instructions,Walking path
04/26/2020 08:13:20 AM,X010,X-03,Bronx,3,false,Approached the crowd; they complied with instructions,Walking path
04/25/2020 06:29:59 PM,Q105,Q-12,Queens,20,false,Approached the crowd; they ignored the employee,Adult fitness equipment
04/25/2020 05:53:22 PM,B125,B-13,Brooklyn,40,false,Approached the crowd; they complied with instructions,Walking path
04/25/2020 04:54:06 PM,M077-04,M-09,Manhattan,1,false,Approached the crowd; they complied with instructions,Playground
04/25/2020 04:53:09 PM,B169,B-13,Brooklyn,140,false,Approached the crowd; they complied with instructions,Walking path
04/25/2020 04:46:26 PM,Q099-ZN15,Q-15,Queens,180,false,Did not approach the crowd; the crowd remains,Soccer field
04/25/2020 04:46:11 PM,R046-06,R-02B,Staten Island,12,true,Approached the crowd; they ignored the employee,Playground
04/25/2020 04:45:36 PM,Q099-ZN12,Q-15,Queens,174,false,Did not approach the crowd; the crowd remains,Walking path
04/25/2020 04:44:42 PM,R046-06,R-02B,Staten Island,10,true,Approached the crowd; they ignored the employee,Playground
04/25/2020 04:44:23 PM,Q099-ZN25,Q-15,Queens,258,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 04:43:45 PM,Q099-ZN21,Q-15,Queens,105,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 04:43:26 PM,R046-05,R-02B,Staten Island,8,true,Approached the crowd; they ignored the employee,Playground
04/25/2020 04:43:00 PM,Q099-ZN19,Q-15,Queens,95,false,Did not approach the crowd; the crowd remains,Baseball field
04/25/2020 04:42:09 PM,Q099-ZN20,Q-15,Queens,125,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 04:41:28 PM,Q099-ZN07,Q-15,Queens,48,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 04:28:36 PM,M029-ZN01,M-12,Manhattan,6,false,Approached the crowd; they ignored the employee,Walking path
04/25/2020 04:27:28 PM,M037-ZN04,M-12A,Manhattan,25,false,Approached the crowd; they complied with instructions,Baseball field
04/25/2020 04:20:10 PM,Q471,Q-02,Queens,50,false,Approached the crowd; they ignored the employee,Open field/multi-purpose play area
04/25/2020 04:18:18 PM,X039-ZN01,X-15,Bronx,50,false,Approached the crowd; they ignored the employee,Baseball field
04/25/2020 04:17:11 PM,Q205A,Q-02,Queens,20,true,Approached the crowd; they ignored the employee,Soccer field
04/25/2020 03:39:14 PM,M237,M-02,Manhattan,100,false,Did not approach the crowd; the crowd remains,Adult fitness equipment
04/25/2020 03:37:07 PM,M098-01,M-02,Manhattan,500,false,Did not approach the crowd; the crowd remains,Adult fitness equipment
04/25/2020 03:26:13 PM,B087,B-07,Brooklyn,6,true,Approached the crowd; they ignored the employee,Handall court
04/25/2020 03:21:32 PM,Q021,Q-08,Queens,60,false,Did not approach the crowd; the crowd remains,Walking path
04/25/2020 03:14:50 PM,M071,M-14,Manhattan,80,false,Did not approach the crowd; the crowd remains,Walking path
04/25/2020 03:12:19 PM,M088-01,M-03,Manhattan,70,false,Approached the crowd; they ignored the employee,Open field/multi-purpose play area
04/25/2020 03:04:03 PM,B054-ZN02,B-08,Brooklyn,75,true,Did not approach the crowd; the crowd remains,Adult fitness equipment
04/25/2020 03:00:07 PM,B054-ZN02,B-08,Brooklyn,50,true,Did not approach the crowd; the crowd remains,Baseball field
04/25/2020 02:48:38 PM,M144,M-03,Manhattan,160,false,Did not approach the crowd; the crowd remains,Track/field area
04/25/2020 02:39:36 PM,Q051,Q-12,Queens,25,false,Approached the crowd; they ignored the employee,Adult fitness equipment
04/25/2020 02:16:25 PM,Q099-15,Q-15,Queens,3,true,Approached the crowd; they complied with instructions,Playground
04/25/2020 02:12:05 PM,Q099-ZN09,Q-15,Queens,14,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 02:07:30 PM,Q099-ZN11,Q-15,Queens,10,false,Did not approach the crowd; the crowd remains,Bench/sitting area
04/25/2020 02:06:33 PM,Q099-ZN12,Q-15,Queens,18,false,Did not approach the crowd; the crowd remains,Bench/sitting area
04/25/2020 02:05:18 PM,Q099-ZN12,Q-15,Queens,12,false,Did not approach the crowd; the crowd remains,Skate Park
04/25/2020 02:04:12 PM,Q099-ZN17,Q-15,Queens,15,false,Did not approach the crowd; the crowd remains,Soccer field
04/25/2020 02:03:10 PM,Q099-ZN13,Q-15,Queens,10,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 01:27:55 PM,X039-ZN16,X-15A,Bronx,200,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 01:21:07 PM,M144,M-03,Manhattan,100,false,Approached the crowd; they ignored the employee,Track/field area
04/25/2020 01:20:34 PM,BT15,B-07,Brooklyn,8,false,Approached the crowd; they ignored the employee,Adult fitness equipment
04/25/2020 01:15:33 PM,B251,B-15,Brooklyn,50,false,Approached the crowd; they complied with instructions,Walking path
04/25/2020 01:14:46 PM,B082-02,B-10,Brooklyn,10,false,Approached the crowd; they complied with instructions,Walking path
04/25/2020 01:13:55 PM,B192,B-10,Brooklyn,3,false,Approached the crowd; they complied with instructions,Soccer field
04/25/2020 01:10:58 PM,B028,B-10,Brooklyn,30,false,Approached the crowd; they complied with instructions,Soccer field
04/25/2020 01:04:46 PM,Q053,Q-09,Queens,15,true,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 12:41:49 PM,M071-03,M-14,Manhattan,10,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 12:31:13 PM,M071-08,M-14,Manhattan,8,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/25/2020 12:26:17 PM,M144,M-03,Manhattan,85,false,Did not approach the crowd; the crowd remains,Track/field area
04/25/2020 12:20:06 PM,Q129,Q-09,Queens,6,true,Did not approach the crowd; the crowd remains,Adult fitness equipment
04/25/2020 12:12:15 PM,X039-ZN01,X-15,Bronx,90,false,Approached the crowd; they ignored the employee,Track/field area
04/25/2020 12:10:47 PM,M071-13,M-14,Manhattan,4,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
04/25/2020 12:09:57 PM,X045-03,X-01,Bronx,6,true,Did not approach the crowd; the crowd remains,Playground
04/25/2020 12:04:32 PM,B082-ZN05,B-10,Brooklyn,20,false,Approached the crowd; they ignored the employee,Baseball field
04/25/2020 11:27:49 AM,M144-ZN02,M-03,Manhattan,15,false,Approached the crowd; they ignored the employee,Baseball field
04/25/2020 11:26:38 AM,M144-ZN02,M-03,Manhattan,20,false,Approached the crowd; they complied with instructions,Baseball field
04/25/2020 11:25:26 AM,M105-08,M-03,Manhattan,25,false,Approached the crowd; they complied with instructions,Handall court
04/25/2020 11:11:36 AM,X042-XZ466,X-06,Bronx,6,false,Approached the crowd; they ignored the employee,Bench/sitting area
04/25/2020 10:40:29 AM,M144,M-03,Manhattan,50,false,Approached the crowd; they ignored the employee,Track/field area
04/25/2020 10:34:45 AM,B057,B-18,Brooklyn,50,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
04/25/2020 10:31:35 AM,M082,M-03,Manhattan,9,false,Approached the crowd; they ignored the employee,Bench/sitting area
04/25/2020 10:30:49 AM,M194,M-03,Manhattan,6,false,Approached the crowd; they ignored the employee,Bench/sitting area
04/25/2020 10:29:54 AM,M019,M-03,Manhattan,14,false,Approached the crowd; they ignored the employee,Walking path
04/25/2020 10:28:51 AM,M105,M-03,Manhattan,12,false,Approached the crowd; they ignored the employee,Bench/sitting area
04/25/2020 10:27:55 AM,M004,M-03,Manhattan,7,false,Approached the crowd; they ignored the employee,Bench/sitting area
04/25/2020 10:22:56 AM,B109,B-15,Brooklyn,5,false,Approached the crowd; they complied with instructions,Soccer field
04/25/2020 10:15:01 AM,B169-ZN01A,B-13,Brooklyn,50,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
04/25/2020 09:40:06 AM,B251,B-15,Brooklyn,20,false,Approached the crowd; they complied with instructions,Walking path
04/25/2020 09:39:32 AM,B169,B-13,Brooklyn,80,false,Approached the crowd; they complied with instructions,Walking path
04/25/2020 09:36:17 AM,Q133,Q-13,Queens,11,true,Approached the crowd; they ignored the employee,Adult fitness equipment
04/25/2020 09:22:50 AM,X011-ZN01,X-06,Bronx,5,false,Approached the crowd; they ignored the employee,Bench/sitting area
04/24/2020 08:12:53 PM,M071-ZN14,M-14,Manhattan,6,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/24/2020 07:16:40 PM,M071-03,M-14,Manhattan,2,false,Did not approach the crowd; the crowd remains,Open field/multi-purpose play area
04/24/2020 06:16:46 PM,Q163-20,Q-14,Queens,2,true,Approached the crowd; they ignored the employee,Playground
04/24/2020 05:06:39 PM,M077-04,M-09,Manhattan,2,false,Approached the crowd; they complied with instructions,Bench/sitting area
04/24/2020 04:49:01 PM,B028,B-10,Brooklyn,1,false,Approached the crowd; they complied with instructions,Walking path
04/24/2020 03:24:00 PM,B169,B-13,Brooklyn,30,false,Approached the crowd; they complied with instructions,Walking path
04/24/2020 01:12:43 PM,B109,B-15,Brooklyn,2,false,Approached the crowd; they complied with instructions,Soccer field
04/24/2020 01:11:37 PM,B252,B-13,Brooklyn,2,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
04/24/2020 01:03:11 PM,R046-ZN05,R-02B,Staten Island,1,false,Approached the crowd; they complied with instructions,Bench/sitting area
04/24/2020 11:10:08 AM,B164,B-11,Brooklyn,1,false,Approached the crowd; they complied with instructions,Playground
04/24/2020 10:27:32 AM,B057,B-18,Brooklyn,1,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
04/24/2020 10:02:18 AM,B251,B-15,Brooklyn,2,false,Approached the crowd; they complied with instructions,Open field/multi-purpose play area
04/23/2020 05:47:47 PM,B057,B-18,Brooklyn,20,false,Approached the crowd; they complied with instructions,Tennis courts
04/23/2020 05:10:54 PM,M077-04,M-09,Manhattan,1,false,Approached the crowd; they complied with instructions,Bench/sitting area
04/23/2020 04:19:16 PM,Q099-ZN15,Q-15,Queens,35,true,Did not approach the crowd; the crowd remains,Soccer field
04/23/2020 04:00:19 PM,M022,M-04,Manhattan,1,false,Approached the crowd; they ignored the employee,Handall court
04/23/2020 03:56:41 PM,B028,B-10,Brooklyn,20,false,Approached the crowd; they complied with instructions,Soccer field
04/23/2020 03:41:18 PM,M029-ZN01,M-12,Manhattan,4,false,Did not approach the crowd; the crowd remains,Walking path
04/23/2020 03:39:19 PM,M391-ZN02,M-01,Manhattan,90,false,Approached the crowd; they complied with instructions,Walking path
04/23/2020 03:38:40 PM,M391-ZN01,M-01,Manhattan,100,false,Approached the crowd; they complied with instructions,Walking path
04/23/2020 02:09:28 PM,M107-ZN06,M-11R,Manhattan,16,false,Approached the crowd; they complied with instructions,Bench/sitting area
04/23/2020 01:51:48 PM,B028,B-10,Brooklyn,4,false,Approached the crowd; they complied with instructions,Handall court
04/23/2020 01:41:02 PM,B028,B-10,Brooklyn,6,false,Approached the crowd; they complied with instructions,Soccer field
04/23/2020 12:56:30 PM,B252,B-13,Brooklyn,2,false,Approached the crowd; they complied with instructions,Playground
04/23/2020 12:25:23 PM,B109,B-15,Brooklyn,2,false,Approached the crowd; they complied with instructions,Soccer field
04/23/2020 12:05:19 PM,B164,B-11,Brooklyn,1,false,Approached the crowd; they complied with instructions,Walking path
04/23/2020 11:42:27 AM,M011,M-04,Manhattan,5,false,Did not approach the crowd; the crowd remains,Baseball field
04/23/2020 10:31:50 AM,B066,B-10,Brooklyn,8,false,Approached the crowd; they complied with instructions,Track/field area
04/23/2020 10:29:37 AM,B082-02,B-10,Brooklyn,6,false,Approached the crowd; they complied with instructions,Walking path
04/23/2020 10:25:35 AM,B251-08,B-15,Brooklyn,2,false,Approached the crowd; they complied with instructions,Walking path
04/23/2020 10:25:00 AM,B169,B-13,Brooklyn,10,false,Approached the crowd; they complied with instructions,Walking path
04/22/2020 06:05:34 PM,M391-ZN02,M-01,Manhattan,150,false,Approached the crowd; they complied with instructions,Walking path
04/22/2020 06:04:27 PM,M391-ZN01,M-01,Manhattan,200,false,Approached the crowd; they complied with instructions,Walking path
04/22/2020 05:53:43 PM,M098-03,M-02,Manhattan,50,false,Approached the crowd; they ignored the employee,Walking path
04/22/2020 05:50:42 PM,B028,B-10,Brooklyn,8,false,Approached the crowd; they complied with instructions,Soccer field
04/22/2020 05:50:03 PM,B057,B-18,Brooklyn,12,false,Approached the crowd; they complied with instructions,Walking path
